,US S&P 500,EU Stoxx 600,Japan Nikkei 225,MSCI EM USD,US HY,EU HY,BCOM Energy,BCOM Industrial Metals,BCOM Gold,Dollar Index,US 10Y Bond,Germany Bund 10Y
2013-09-09,2743.66,556.86,20419.41,397.119,216.7492,157.3496,93.6471,130.8816,174.4034,906.685,921.0260000000001,991.2230000000001
2013-09-10,2763.82,564.07,20732.96,404.314,216.9178,157.5339,92.2654,130.0784,171.5484,905.3389999999999,917.14,984.21
2013-09-11,2772.53,566.06,20735.42,404.559,217.1375,157.6095,92.1172,130.1842,171.5233,904.153,921.296,985.612
2013-09-12,2763.71,565.82,20681.08,403.96,217.4627,157.6376,93.4618,129.5466,167.3478,902.4989999999999,921.584,991.9939999999999
2013-09-13,2771.22,567.13,20706.09,402.509,217.632,157.6095,93.758,128.9688,164.5809,900.785,922.7360000000001,992.887
2013-09-16,2787.01,570.73,20706.09,408.69800000000004,218.4249,157.8274,93.42299999999999,129.0484,165.7379,895.561,926.6289999999999,999.9860000000001
2013-09-17,2798.8,568.06,20572.41,409.02,218.5557,157.8992,92.5161,128.8288,164.6815,897.12,928.222,997.1360000000001
2013-09-18,2832.91,570.49,20851.18,408.444,218.8509,157.9944,93.57600000000001,130.1608,164.4551,896.954,941.565,993.945
2013-09-19,2827.99,573.71,21226.1,417.251,220.2306,158.3866,92.7864,133.2192,172.215,886.265,938.034,1002.8660000000001
2013-09-20,2807.6,572.17,21191.95,413.44,220.2867,158.4553,92.2203,131.3317,167.5867,888.548,938.913,999.882
2013-09-23,2794.35,569.4,21191.95,414.728,220.1315,158.4887,90.7477,131.4264,166.895,888.423,940.38,1000.2819999999999
2013-09-24,2787.3,570.53,21177.85,412.43300000000005,220.0155,158.517,89.7936,129.7827,165.5493,891.0089999999999,944.935,1007.534
2013-09-25,2779.71,570.26,21016.74,411.219,219.82299999999998,158.5564,89.5695,130.42600000000002,168.0521,888.743,948.183,1012.2439999999999
2013-09-26,2789.78,570.26,21388.49,409.37199999999996,219.6895,158.561,90.1551,131.4957,166.5303,888.7389999999999,946.405,1013.788
2013-09-27,2778.52,568.74,21332.05,408.149,219.4529,158.5952,90.0776,132.5451,168.4294,886.587,948.7710000000001,1018.097
2013-09-30,2761.86,565.63,20892.3,403.119,219.0031,158.4646,89.5114,132.5752,166.895,884.82,949.216,1019.7769999999999
2013-10-01,2784.08,570.01,20934.1,406.76300000000003,219.132,158.6158,89.7059,130.6045,161.7511,884.638,946.695,1017.61
2013-10-02,2782.6,566.28,20479.96,407.385,219.3886,158.7754,90.0174,131.6928,166.1027,882.5830000000001,949.21,1017.737
2013-10-03,2757.62,564.03,20460.82,410.409,219.812,158.9329,89.4781,130.1171,165.7128,882.4830000000001,950.99,1014.302
2013-10-04,2777.14,564.65,20268.69,411.5,220.1006,159.0717,89.6276,131.6889,164.7444,883.6339999999999,947.275,1015.545
2013-10-07,2753.52,563.36,20021.57,410.279,220.2801,159.2501,90.60700000000001,131.6752,166.65599999999998,883.916,948.311,1017.779
2013-10-08,2720.15,559.09,20081.24,412.004,220.3275,159.3435,91.5999,131.8467,166.5932,883.0939999999999,948.015,1016.507
2013-10-09,2721.9,556.1,20288.24,410.705,220.2852,159.3984,90.6089,130.3637,164.4048,888.2560000000001,948.015,1019.3530000000001
2013-10-10,2781.62,565.48,20514.96,414.13599999999997,220.6487,159.5486,92.0579,131.3283,163.1094,889.232,945.3489999999999,1012.1669999999999
2013-10-11,2799.1,567.91,20818.51,417.892,220.9189,159.722,92.0132,132.1242,159.4998,887.337,946.5310000000001,1011.712
2013-10-14,2810.53,569.01,20818.51,417.666,221.0437,159.8699,92.3558,132.6265,160.5563,885.7510000000001,944.7560000000001,1011.6610000000001
2013-10-15,2790.68,573.76,20871.7,420.60699999999997,221.3642,160.1008,91.6811,132.2559,160.1286,890.6569999999999,944.166,1008.778
2013-10-16,2829.49,575.2,20908.7,421.186,221.7616,160.1925,92.0566,132.5206,161.2731,887.457,948.002,1004.692
2013-10-17,2848.66,575.99,21081.22,422.305,222.4608,160.3249,90.9613,132.1129,166.3919,881.554,954.52,1009.69
2013-10-18,2867.36,580.54,21045.13,425.746,223.23,160.5002,91.4684,132.3378,165.3355,879.577,953.923,1015.2689999999999
2013-10-21,2867.65,582.51,21235.95,425.995,223.6595,160.6638,90.1506,132.6802,165.4864,880.762,952.582,1015.066
2013-10-22,2884.11,585.11,21264.39,426.816,223.9891,160.8005,89.0319,134.6342,168.857,878.122,959.7260000000001,1017.172
2013-10-23,2870.5,581.69,20849.31,422.26199999999994,224.1031,160.8833,88.1249,132.0659,167.7754,875.297,961.2260000000001,1022.5880000000001
2013-10-24,2879.88,584.21,20936.55,421.181,224.2818,160.9111,88.1466,132.4764,169.8254,874.613,958.823,1024.326
2013-10-25,2892.53,583.69,20361.08,419.744,224.334,160.8873,88.8536,133.1189,170.1021,874.737,960.7710000000001,1024.787
2013-10-28,2896.39,582.6,20806.0,422.651,224.5215,160.9931,88.5099,133.5042,170.0644,875.505,960.321,1025.9660000000001
2013-10-29,2912.68,584.92,20704.8,423.629,224.6128,161.1281,88.064,133.4261,169.2217,876.9630000000001,961.822,1027.248
2013-10-30,2898.64,585.0,20961.18,426.1,224.8533,161.3163,87.9568,134.6182,169.6996,877.775,959.868,1031.306
2013-10-31,2887.68,587.87,20709.09,422.704,224.7658,161.4055,87.1612,133.1249,166.48,884.3639999999999,958.368,1036.05
2013-11-01,2896.07,586.28,20527.8,420.089,224.6145,161.5456,85.4,132.5683,165.1594,890.337,952.827,1034.289
2013-11-04,2906.43,588.1,20527.8,419.778,224.6644,161.7397,84.8008,130.8732,165.34799999999998,890.706,954.762,1034.961
2013-11-05,2898.5,587.0,20562.32,415.413,224.3677,161.7825,84.5133,130.8073,164.518,891.143,950.7339999999999,1029.76
2013-11-06,2911.97,589.81,20724.13,415.37300000000005,224.3979,161.8737,85.1063,130.1274,165.7379,889.684,954.1510000000001,1027.366
2013-11-07,2874.05,589.76,20567.05,412.958,224.5222,161.9964,84.5708,130.0204,164.5683,897.7919999999999,956.238,1029.986
2013-11-08,2912.66,588.83,20362.31,406.87300000000005,223.8676,161.9429,85.4478,129.9255,161.5654,895.085,946.377,1028.9560000000001
2013-11-11,2914.78,590.4,20627.01,405.944,223.9928,162.0531,85.9795,129.5393,161.1253,895.576,945.638,1025.921
2013-11-12,2908.0,586.95,21087.89,405.38699999999994,223.6337,162.0213,85.5907,128.6456,159.8808,895.7869999999999,944.456,1021.715
2013-11-13,2932.15,583.83,21056.78,400.656,223.2875,161.8995,85.889,127.3308,159.5289,895.313,948.7360000000001,1025.393
2013-11-14,2946.71,588.59,21503.8,405.533,223.6636,161.94799999999998,86.596,127.2369,161.7657,894.53,953.331,1030.5710000000001
2013-11-15,2959.17,589.7,21922.29,411.014,223.92700000000002,161.969,87.0293,127.7489,161.8914,893.5989999999999,952.586,1031.395
2013-11-18,2948.33,592.82,21919.95,419.278,224.3733,162.0652,86.4166,126.7641,159.9939,890.8839999999999,955.265,1031.653
2013-11-19,2942.69,588.92,21865.4,418.968,224.4983,162.091,85.6529,127.2608,160.1447,891.216,952.28,1031.705
2013-11-20,2932.1,589.76,21792.43,416.976,224.6019,162.1173,86.8903,126.844,158.1969,890.0089999999999,948.709,1027.2169999999999
2013-11-21,2956.07,588.86,22210.93,410.715,224.4047,162.15,88.1763,127.2953,156.3622,894.935,948.709,1022.826
2013-11-22,2971.01,589.51,22234.81,412.736,224.5814,162.1883,88.8271,127.9633,156.3999,891.96,950.784,1023.465
2013-11-25,2967.3,592.07,22577.99,413.35699999999997,224.9125,162.3473,88.7362,127.84700000000001,156.0229,893.308,951.7130000000001,1028.0710000000001
2013-11-26,2967.97,588.54,22427.81,411.225,225.1107,162.3951,88.8679,127.2988,156.0104,891.323,955.505,1030.358
2013-11-27,2975.84,591.85,22332.97,412.63699999999994,225.2368,162.4782,88.8801,126.1044,155.558,888.7,952.5189999999999,1030.899
2013-11-28,2975.84,593.97,22734.09,413.958,225.2785,162.5946,88.8801,126.1044,155.558,889.557,952.5189999999999,1030.641
2013-11-29,2973.58,593.91,22639.77,416.523,225.2586,162.6934,89.1442,126.7338,157.1288,888.816,951.477,1031.672
2013-12-02,2965.57,591.98,22629.94,414.565,225.3253,162.72,90.0468,125.9346,153.5474,892.448,946.571,1027.494
2013-12-03,2956.23,582.92,22766.67,410.184,225.3518,162.787,90.8527,125.4924,153.4092,890.2539999999999,948.79,1026.113
2013-12-04,2952.91,579.59,22272.7,407.343,225.1774,162.7628,90.8956,128.0182,156.7266,891.938,944.194,1022.9830000000001
2013-12-05,2940.16,574.44,21939.58,408.45099999999996,225.1535,162.6965,92.20200000000001,127.5169,154.804,888.443,941.834,1016.967
2013-12-06,2973.4,578.29,22116.47,409.994,225.2678,162.6392,92.27799999999999,128.3808,154.4396,886.512,940.51,1013.0260000000001
2013-12-09,2978.88,579.49,22622.91,414.335,225.4931,162.7354,92.588,129.2014,155.093,884.675,941.686,1015.0010000000001
2013-12-10,2969.42,575.4,22566.68,414.165,225.7315,162.8452,92.9268,129.888,158.4734,882.39,946.689,1016.2189999999999
2013-12-11,2936.05,572.48,22427.55,410.16900000000004,225.8462,162.8845,93.4756,130.9191,157.9833,881.669,943.2869999999999,1016.321
2013-12-12,2925.52,566.9,22177.13,405.67,225.6352,162.9114,93.6837,130.3756,153.9244,882.934,940.7810000000001,1015.914
2013-12-13,2925.27,565.99,22265.73,405.282,225.5286,162.9605,93.0519,131.0286,155.1433,884.3919999999999,940.928,1015.6089999999999
2013-12-16,2943.78,573.19,21904.06,405.25199999999995,225.628,163.0529,93.024,131.2281,156.3748,882.6089999999999,940.6339999999999,1016.675
2013-12-17,2934.68,568.94,22085.79,405.296,225.6252,163.123,92.904,131.3043,154.5778,883.2,943.573,1016.828
2013-12-18,2983.61,573.87,22532.71,406.231,225.6385,163.1831,93.2604,131.2409,155.1936,883.487,941.2139999999999,1017.0310000000001
2013-12-19,2982.16,583.84,22925.06,405.39599999999996,225.7492,163.3216,95.5424,130.3512,149.9911,888.461,935.184,1013.1410000000001
2013-12-20,2996.54,586.95,22941.25,404.423,225.8268,163.4056,95.8918,131.6746,151.2603,890.25,935.915,1011.2919999999999
2013-12-23,3012.79,591.13,22941.25,406.336,225.9002,163.4983,96.1118,131.1529,150.4184,886.4730000000001,933.137,1010.685
2013-12-24,3021.82,592.63,22968.59,407.42900000000003,225.9031,163.5215,95.9358,132.3365,151.2101,888.1510000000001,929.492,1010.685
2013-12-25,3021.82,592.63,23143.01,407.233,225.9031,163.5215,95.9358,132.3365,151.2101,888.1510000000001,929.492,1010.685
2013-12-26,3036.15,592.63,23403.91,406.598,226.0022,163.5215,96.0288,132.7552,152.341,888.1510000000001,928.9110000000001,1010.685
2013-12-27,3035.53,598.96,23410.42,408.4,225.9904,163.5962,95.4061,133.7758,152.5546,881.4060000000001,928.9110000000001,1004.0139999999999
2013-12-30,3035.14,597.96,23573.02,410.17699999999996,226.2468,163.6116,95.2508,133.84,151.2729,883.2589999999999,931.0880000000001,1002.809
2013-12-31,3047.29,600.04,23573.02,410.501,226.3331,163.5918,93.4243,132.9276,151.0844,882.6360000000001,929.488,1002.809
2014-01-01,3047.29,600.04,23573.02,410.48800000000006,226.3331,163.5918,93.4243,132.9276,151.0844,882.6360000000001,929.488,1002.809
2014-01-02,3020.6,595.6,23573.02,405.661,226.5326,163.7529,92.611,133.0809,153.9621,889.072,931.086,1003.686
2014-01-03,3019.65,598.93,23573.02,401.042,226.6463,163.9106,91.6785,131.2569,155.6459,888.75,930.65,1004.5139999999999
2014-01-06,3012.1,597.72,23019.66,398.163,226.9887,164.1891,91.5208,131.2465,155.5706,891.443,933.413,1008.2810000000001
2014-01-07,3030.44,602.15,22882.91,397.78,227.3855,164.3321,91.6652,131.3204,154.515,890.062,935.455,1010.1460000000001
2014-01-08,3030.43,602.8,23327.25,398.471,227.4346,164.4096,90.4397,130.7201,153.9998,893.035,930.047,1011.257
2014-01-09,3031.47,600.35,22978.36,394.358,227.5429,164.3869,88.5069,128.9974,154.4867,894.4010000000001,932.081,1008.577
2014-01-10,3038.48,603.17,23024.27,397.24,227.7514,164.4092,89.3109,130.8722,156.6912,891.296,941.1110000000001,1013.67
2014-01-13,3000.5,604.61,23024.27,400.233,228.0586,164.52200000000002,90.2713,131.9836,157.2271,889.461,943.758,1018.941
2014-01-14,3032.97,605.54,22315.75,399.356,228.0917,164.4241,90.9856,131.5123,156.5006,888.232,939.924,1020.597
2014-01-15,3048.69,611.76,22874.76,400.43699999999995,228.3589,164.5126,91.4221,132.7713,155.5963,892.747,938.015,1019.5
2014-01-16,3044.64,610.81,22785.73,399.11699999999996,228.5437,164.5882,91.3809,132.9464,155.8223,891.49,940.8,1022.6089999999999
2014-01-17,3032.81,614.15,22767.3,398.168,228.6456,164.6808,91.3425,133.5093,157.2919,893.1419999999999,942.27,1026.802
2014-01-20,3032.81,613.57,22633.05,397.606,228.7706,164.7779,91.3425,133.5093,157.2919,893.939,942.27,1029.882
2014-01-21,3041.28,614.06,22856.29,397.57599999999996,228.8465,164.8851,92.0919,133.2109,155.9982,895.326,941.828,1029.367
2014-01-22,3043.28,614.67,22892.46,399.925,228.9061,164.912,94.3408,132.6523,155.5837,892.6139999999999,938.002,1028.8010000000002
2014-01-23,3016.25,608.5,22711.49,394.81199999999995,228.7784,164.7433,94.5489,130.7817,158.57299999999998,888.7760000000001,945.623,1032.067
2014-01-24,2953.29,593.99,22271.13,389.045,227.8468,164.3756,97.1818,130.0364,158.8242,886.4119999999999,948.283,1040.504
2014-01-27,2938.97,589.0,21712.85,381.64300000000003,227.5468,164.1781,94.3522,129.129,158.6986,886.9889999999999,945.9119999999999,1039.672
2014-01-28,2957.02,593.02,21675.85,382.81300000000005,227.7101,164.2686,96.7688,128.9252,157.0658,887.9019999999999,948.425,1038.606
2014-01-29,2927.05,589.83,22261.66,383.895,227.541,164.3567,100.3696,128.1269,158.5354,888.915,953.612,1040.7089999999998
2014-01-30,2960.15,591.55,21716.33,383.775,227.7574,164.1929,97.75399999999999,127.2879,156.061,891.352,951.9730000000001,1046.693
2014-01-31,2941.01,590.1,21582.43,383.845,227.6339,164.167,96.5953,126.39,155.7219,895.335,954.799,1052.2930000000001
2014-02-03,2873.86,582.21,21155.2,379.902,227.5499,164.17700000000002,95.9385,125.2518,158.2465,895.073,961.2139999999999,1052.5819999999999
2014-02-04,2895.93,581.06,20271.52,376.214,227.2966,164.1154,99.0004,125.5219,157.1537,893.942,958.5110000000001,1054.766
2014-02-05,2890.67,581.98,20520.29,375.733,227.3576,164.2764,97.1452,125.7698,157.8697,894.007,955.965,1056.506
2014-02-06,2927.67,590.64,20483.74,381.176,227.7133,164.4043,96.9556,127.3532,157.9073,890.533,953.426,1050.642
2014-02-07,2966.6,594.88,20928.42,384.26,228.2052,164.6219,97.3296,127.9581,158.6233,890.578,956.852,1052.165
2014-02-10,2971.31,595.26,21298.77,383.56800000000004,228.5449,164.8463,95.8317,127.3115,160.1054,888.633,956.553,1051.955
2014-02-11,3004.29,602.98,21298.77,387.42400000000004,228.9317,165.0258,97.3726,127.1036,162.002,887.893,953.115,1049.851
2014-02-12,3004.52,607.74,21417.03,390.931,229.2641,165.14,97.4868,128.8407,162.6551,890.186,949.988,1049.9560000000001
2014-02-13,3022.19,606.79,21033.09,387.909,229.3865,165.2047,98.4465,128.5915,163.2957,885.301,954.738,1052.476
2014-02-14,3036.9,610.17,20712.26,392.619,229.5638,165.2933,98.3297,129.2055,165.6193,883.6519999999999,953.694,1051.634
2014-02-17,3036.9,612.43,20828.14,395.50300000000004,229.6892,165.4655,98.3297,129.2055,165.6193,882.828,953.694,1049.688
2014-02-18,3040.75,612.51,21479.52,393.29900000000004,229.9341,165.5676,100.1419,130.377,166.3478,882.1510000000001,956.674,1052.2069999999999
2014-02-19,3021.02,613.54,21368.51,393.467,230.3145,165.6812,100.958,130.3399,165.8454,882.095,954.581,1055.048
2014-02-20,3039.62,613.24,20909.28,390.01199999999994,230.5296,165.6276,100.4807,129.9255,165.4058,883.8939999999999,952.3439999999999,1052.3310000000001
2014-02-21,3034.08,615.64,21511.98,393.57599999999996,230.7952,165.6953,100.7078,129.7974,166.2473,884.9019999999999,953.3860000000001,1052.9360000000001
2014-02-24,3052.87,619.49,21471.48,393.23800000000006,231.2116,165.905,99.4839,129.2197,168.05599999999998,884.125,952.045,1051.725
2014-02-25,3048.8,619.87,21781.04,392.06800000000004,231.5721,166.0564,99.1066,129.1373,168.6463,882.0189999999999,955.466,1052.4089999999999
2014-02-26,3049.29,618.67,21676.94,392.37300000000005,231.8855,166.1797,98.676,129.0113,166.8,883.972,957.78,1057.855
2014-02-27,3064.67,618.1,21607.64,395.245,232.0853,166.3086,98.4225,128.9768,167.2773,885.941,960.025,1067.138
2014-02-28,3073.22,619.58,21488.85,396.56,232.2766,166.3962,99.0975,128.8786,165.9961,878.421,957.925,1059.295
2014-03-03,3050.66,605.54,21215.42,390.125,232.1815,166.4133,99.8712,127.8254,169.6009,879.4580000000001,962.2660000000001,1065.108
2014-03-04,3097.27,618.0,21315.69,392.395,232.3268,166.5391,99.632,130.5099,168.0435,880.612,955.951,1063.391
2014-03-05,3097.52,618.07,21570.74,393.64,232.327,166.6834,97.8806,130.5176,168.3449,883.297,955.951,1059.775
2014-03-06,3103.22,618.73,21914.07,398.224,232.1661,166.7818,98.7538,131.3912,169.7893,878.96,952.9639999999999,1057.549
2014-03-07,3105.06,611.01,22115.8,396.783,231.658,166.8459,99.1434,127.6859,168.0811,877.961,948.497,1056.016
2014-03-10,3103.76,607.97,21892.92,392.036,231.4951,166.9377,98.4469,126.9713,168.4956,877.416,949.534,1057.917
2014-03-11,3088.07,608.13,22043.46,392.409,231.519,166.9692,98.0992,124.8165,169.1487,878.628,950.721,1058.181
2014-03-12,3089.58,602.17,21473.38,387.801,231.3686,166.9041,96.6714,125.1154,172.1301,876.6619999999999,953.395,1062.625
2014-03-13,3053.7,595.86,21452.52,387.219,231.4407,166.8786,96.0041,124.1568,172.3687,872.893,958.758,1064.644
2014-03-14,3045.14,591.68,20745.47,384.974,231.0453,166.6702,96.8891,124.5413,173.1975,874.207,959.058,1070.606
2014-03-17,3074.42,598.3,20673.09,387.26800000000003,231.3201,166.7707,96.3853,124.27600000000001,172.4315,872.987,955.462,1068.358
2014-03-18,3096.67,602.16,20866.88,391.08099999999996,231.6589,166.8696,96.5629,124.9996,170.6734,874.1289999999999,957.253,1067.8239999999998
2014-03-19,3077.68,601.7,20941.09,390.31300000000005,231.9306,166.9498,96.5322,125.8444,168.4632,874.439,947.68,1065.048
2014-03-20,3096.3,601.85,20596.06,386.276,231.4634,166.8979,96.0323,123.4248,167.107,883.2330000000001,946.94,1056.261
2014-03-21,3087.23,602.48,20596.06,388.028,231.6928,166.9763,95.954,124.3653,167.7725,880.69,947.5319999999999,1058.4260000000002
2014-03-24,3072.22,596.14,20959.6,391.881,231.8395,167.0498,95.7576,124.3272,164.6456,882.595,947.2360000000001,1060.172
2014-03-25,3085.97,603.82,20884.15,393.767,231.9265,167.0567,96.6359,126.3571,164.6833,881.7260000000001,947.68,1067.063
2014-03-26,3064.43,608.3,20962.47,397.785,232.1177,167.1023,96.9177,124.5976,163.6787,881.197,950.79,1069.357
2014-03-27,3058.98,609.23,21326.53,400.71,232.0549,167.1446,98.48700000000001,125.0337,162.5987,881.137,951.3839999999999,1071.9769999999999
2014-03-28,3073.25,613.59,21433.2,404.681,232.1773,167.2208,98.2976,126.3087,162.5359,881.921,948.56,1072.138
2014-03-31,3097.7,614.69,21625.48,408.733,232.3994,167.3407,97.3346,126.8625,161.2173,881.201,947.967,1066.992
2014-04-01,3119.65,618.47,21573.21,411.281,232.4721,167.41,95.51100000000001,127.2461,160.7401,880.796,946.6339999999999,1066.965
2014-04-02,3128.93,619.63,21798.29,413.02099999999996,232.5435,167.5307,95.8298,128.3671,162.0964,881.7130000000001,942.492,1063.631
2014-04-03,3125.44,620.32,21981.41,411.31199999999995,232.6427,167.5992,97.2572,128.3977,161.3178,883.78,942.934,1061.078
2014-04-04,3086.32,624.08,21969.58,412.088,232.8788,167.7202,97.4567,128.3605,163.6912,885.2760000000001,949.564,1064.792
2014-04-07,3053.15,616.36,21597.79,413.077,232.8576,167.8126,97.2936,128.571,163.0382,884.247,951.3439999999999,1069.903
2014-04-08,3065.31,614.4,21303.23,416.105,232.8788,167.824,98.9021,129.0515,164.3945,879.323,953.128,1069.743
2014-04-09,3098.97,616.92,20855.21,417.48699999999997,232.979,167.9143,99.6854,129.8679,163.9926,878.43,954.617,1067.657
2014-04-10,3034.25,613.85,20855.84,420.336,233.1974,168.0221,99.995,131.3694,165.8261,875.065,959.39,1072.835
2014-04-11,3005.67,605.36,20359.87,417.79,232.757,167.9915,99.7622,131.4101,165.6377,875.368,960.289,1075.463
2014-04-14,3030.39,607.81,20287.11,416.265,232.9076,168.0083,100.1602,132.1111,166.7051,878.225,958.3380000000001,1076.001
2014-04-15,3050.87,601.98,20413.48,411.51800000000003,232.95,168.0063,100.2462,130.2966,163.2894,878.938,958.3380000000001,1075.732
